Year,Country,Month,Tourist_Arrival,Date,Quarter,Season,Region
2018,Vanuatu,7,2,2018-07-01,3,Yala Season,Oceania
2018,Belize,7,1,2018-07-01,3,Yala Season,Central America
2018,Eswatini,7,2,2018-07-01,3,Yala Season,Africa
2018,Grenada,7,0,2018-07-01,3,Yala Season,Caribbean
2018,SOLOMAN ISLANDS,7,0,2018-07-01,3,Yala Season,
2018,Liberia,7,0,2018-07-01,3,Yala Season,Africa
2018,Benin,7,1,2018-07-01,3,Yala Season,Africa
2018,GUINEA- BISSAU,7,0,2018-07-01,3,Yala Season,
2018,Haiti,7,1,2018-07-01,3,Yala Season,Caribbean
2018,Togo,7,1,2018-07-01,3,Yala Season,Africa
2018,Tonga,7,2,2018-07-01,3,Yala Season,Oceania
2018,Angola,7,0,2018-07-01,3,Yala Season,Africa
2018,Djibouti,7,0,2018-07-01,3,Yala Season,Africa
2018,Gambia,7,1,2018-07-01,3,Yala Season,Africa
2018,Congo,7,1,2018-07-01,3,Yala Season,Africa
2018,Lesotho,7,2,2018-07-01,3,Yala Season,Africa
2018,Saint Lucia,7,0,2018-07-01,3,Yala Season,Caribbean
2018,Tuvalu,7,1,2018-07-01,3,Yala Season,Oceania
2018,Cape Verde,7,2,2018-07-01,3,Yala Season,Africa
2018,Gabon,7,1,2018-07-01,3,Yala Season,Africa
2018,Niger,7,2,2018-07-01,3,Yala Season,Africa
2018,Palau,7,0,2018-07-01,3,Yala Season,Oceania
2018,Chad,7,1,2018-07-01,3,Yala Season,Africa
2018,Marshall Islands,7,0,2018-07-01,3,Yala Season,Oceania
2018,Samoa,7,1,2018-07-01,3,Yala Season,Oceania
2018,Kiribati,7,1,2018-07-01,3,Yala Season,Oceania
2018,Mauritania,7,0,2018-07-01,3,Yala Season,Africa
2018,Micronesia,7,0,2018-07-01,3,Yala Season,Oceania
2018,Saint Vincent and the Grenadines,7,0,2018-07-01,3,Yala Season,Caribbean
2018,North Korea,7,0,2018-07-01,3,Yala Season,Asia
2018,Central African Republic,7,1,2018-07-01,3,Yala Season,Africa
2018,Niger,7,0,2018-07-01,3,Yala Season,Africa
2018,Nauru,7,0,2018-07-01,3,Yala Season,Oceania
2018,Netherlands Antilles,7,0,2018-07-01,3,Yala Season,Caribbean
2018,São Tomé and Príncipe,7,0,2018-07-01,3,Yala Season,Africa
2018,Vatican City,7,0,2018-07-01,3,Yala Season,Europe
2018,India,8,32115,2018-08-01,3,Yala Season,Asia
2018,China,8,26558,2018-08-01,3,Yala Season,Asia
2018,United Kingdom,8,23643,2018-08-01,3,Yala Season,Europe
2018,Germany,8,10809,2018-08-01,3,Yala Season,Europe
2018,Australia,8,8239,2018-08-01,3,Yala Season,Oceania
2018,France,8,11016,2018-08-01,3,Yala Season,Europe
2018,Maldives,8,6880,2018-08-01,3,Yala Season,Asia
2018,United States,8,4410,2018-08-01,3,Yala Season,North America
2018,Russia,8,1174,2018-08-01,3,Yala Season,Europe
2018,Netherlands,8,6182,2018-08-01,3,Yala Season,Europe
2018,Canada,8,5440,2018-08-01,3,Yala Season,North America
2018,Japan,8,5625,2018-08-01,3,Yala Season,Asia
2018,Italy,8,5747,2018-08-01,3,Yala Season,Europe
2018,Ukraine,8,1513,2018-08-01,3,Yala Season,Europe
2018,Saudi Arabia,8,6517,2018-08-01,3,Yala Season,Asia
2018,Switzerland,8,1744,2018-08-01,3,Yala Season,Europe
2018,Spain,8,5782,2018-08-01,3,Yala Season,Europe
2018,Sweden,8,665,2018-08-01,3,Yala Season,Europe
2018,Malaysia,8,2101,2018-08-01,3,Yala Season,Asia
2018,Poland,8,1021,2018-08-01,3,Yala Season,Europe
2018,Singapore,8,1904,2018-08-01,3,Yala Season,Asia
2018,Austria,8,1216,2018-08-01,3,Yala Season,Europe
2018,Philippines,8,1723,2018-08-01,3,Yala Season,Asia
2018,Denmark,8,925,2018-08-01,3,Yala Season,Europe
2018,Pakistan,8,1709,2018-08-01,3,Yala Season,Asia
2018,Czechia,8,637,2018-08-01,3,Yala Season,Europe
2018,Belgium,8,1994,2018-08-01,3,Yala Season,Europe
2018,Norway,8,952,2018-08-01,3,Yala Season,Europe
2018,South Korea,8,1583,2018-08-01,3,Yala Season,Asia
2018,Israel,8,1976,2018-08-01,3,Yala Season,Asia
2018,New Zealand,8,1091,2018-08-01,3,Yala Season,Oceania
2018,Ireland,8,823,2018-08-01,3,Yala Season,Europe
2018,Bangladesh,8,1060,2018-08-01,3,Yala Season,Asia
2018,Thailand,8,823,2018-08-01,3,Yala Season,Asia
2018,Finland,8,211,2018-08-01,3,Yala Season,Europe
2018,Taiwan,8,794,2018-08-01,3,Yala Season,Asia
2018,Greece,8,763,2018-08-01,3,Yala Season,Europe
2018,South Africa,8,457,2018-08-01,3,Yala Season,Africa
2018,Oman,8,965,2018-08-01,3,Yala Season,Asia
2018,Portugal,8,653,2018-08-01,3,Yala Season,Europe
2018,Romania,8,280,2018-08-01,3,Yala Season,Europe
2018,United Arab Emirates,8,1045,2018-08-01,3,Yala Season,Asia
2018,Iran,8,580,2018-08-01,3,Yala Season,Asia
2018,Lebanon,8,630,2018-08-01,3,Yala Season,Asia
2018,Indonesia,8,471,2018-08-01,3,Yala Season,Asia
2018,Nepal,8,444,2018-08-01,3,Yala Season,Asia
2018,Slovakia,8,259,2018-08-01,3,Yala Season,Europe
2018,Belarus,8,96,2018-08-01,3,Yala Season,Europe
2018,Hungary,8,183,2018-08-01,3,Yala Season,Europe
2018,Turkey,8,375,2018-08-01,3,Yala Season,Asia
2018,Slovenia,8,185,2018-08-01,3,Yala Season,Europe
2018,Egypt,8,391,2018-08-01,3,Yala Season,Africa
2018,Kuwait,8,599,2018-08-01,3,Yala Season,Asia
2018,Lithuania,8,118,2018-08-01,3,Yala Season,Europe
2018,Myanmar,8,695,2018-08-01,3,Yala Season,Asia
2018,Vietnam,8,298,2018-08-01,3,Yala Season,Asia
2018,Jordan,8,314,2018-08-01,3,Yala Season,Asia
2018,Bahrain,8,432,2018-08-01,3,Yala Season,Asia
2018,Brazil,8,98,2018-08-01,3,Yala Season,South America
2018,Estonia,8,56,2018-08-01,3,Yala Season,Europe
2018,Kazakhstan,8,77,2018-08-01,3,Yala Season,Asia
2018,Bulgaria,8,96,2018-08-01,3,Yala Season,Europe
2018,Croatia,8,125,2018-08-01,3,Yala Season,Europe
2018,Latvia,8,56,2018-08-01,3,Yala Season,Europe
2018,Argentina,8,54,2018-08-01,3,Yala Season,South America
2018,Serbia,8,115,2018-08-01,3,Yala Season,Europe
2018,Qatar,8,379,2018-08-01,3,Yala Season,Asia
2018,Mexico,8,68,2018-08-01,3,Yala Season,North America
2018,Yemen,8,244,2018-08-01,3,Yala Season,Asia
2018,Armenia,8,102,2018-08-01,3,Yala Season,Asia
2018,Palestinian Territories,8,163,2018-08-01,3,Yala Season,Asia
2018,Morocco,8,127,2018-08-01,3,Yala Season,Africa
2018,Iraq,8,124,2018-08-01,3,Yala Season,Asia
2018,Chile,8,59,2018-08-01,3,Yala Season,South America
2018,Kenya,8,61,2018-08-01,3,Yala Season,Africa
2018,Luxembourg,8,177,2018-08-01,3,Yala Season,Europe
2018,Afghanistan,8,78,2018-08-01,3,Yala Season,Asia
2018,Sudan,8,67,2018-08-01,3,Yala Season,Africa
2018,Cambodia,8,35,2018-08-01,3,Yala Season,Asia
2018,Mauritius,8,32,2018-08-01,3,Yala Season,Africa
2018,Tunisia,8,45,2018-08-01,3,Yala Season,Africa
2018,Colombia,8,52,2018-08-01,3,Yala Season,South America
2018,Georgia,8,35,2018-08-01,3,Yala Season,Asia
2018,Bhutan,8,48,2018-08-01,3,Yala Season,Asia
2018,Cyprus,8,98,2018-08-01,3,Yala Season,Asia
2018,Uzbekistan,8,36,2018-08-01,3,Yala Season,Asia
2018,Azerbaijan,8,30,2018-08-01,3,Yala Season,Asia
2018,Malta,8,51,2018-08-01,3,Yala Season,Europe
2018,Kyrgyzstan,8,14,2018-08-01,3,Yala Season,Asia
2018,Moldova,8,23,2018-08-01,3,Yala Season,Europe
2018,Iceland,8,31,2018-08-01,3,Yala Season,Europe
2018,Seychelles,8,0,2018-08-01,3,Yala Season,Africa
2018,Nigeria,8,28,2018-08-01,3,Yala Season,Africa
2018,Algeria,8,71,2018-08-01,3,Yala Season,Africa
2018,North Macedonia,8,19,2018-08-01,3,Yala Season,Europe
2018,Peru,8,21,2018-08-01,3,Yala Season,South America
2018,Bosnia and Herzegovina,8,9,2018-08-01,3,Yala Season,Europe
2018,Zimbabwe,8,19,2018-08-01,3,Yala Season,Africa
2018,Montenegro,8,18,2018-08-01,3,Yala Season,Europe
2018,Tanzania,8,25,2018-08-01,3,Yala Season,Africa
2018,Venezuela,8,33,2018-08-01,3,Yala Season,South America
2018,Syria,8,5,2018-08-01,3,Yala Season,Asia
2018,Ethiopia,8,17,2018-08-01,3,Yala Season,Africa
2018,Comoros,8,36,2018-08-01,3,Yala Season,Africa
2018,Mongolia,8,8,2018-08-01,3,Yala Season,Asia
2018,Albania,8,19,2018-08-01,3,Yala Season,Europe
2018,Fiji,8,17,2018-08-01,3,Yala Season,Oceania
2018,Laos,8,23,2018-08-01,3,Yala Season,Asia
2018,Ecuador,8,12,2018-08-01,3,Yala Season,South America
2018,Uganda,8,11,2018-08-01,3,Yala Season,Africa
2018,Costa Rica,8,15,2018-08-01,3,Yala Season,Central America
2018,Ghana,8,6,2018-08-01,3,Yala Season,Africa
2018,Liechtenstein,8,6,2018-08-01,3,Yala Season,Europe
2018,Uruguay,8,8,2018-08-01,3,Yala Season,South America
2018,Zambia,8,5,2018-08-01,3,Yala Season,Africa
2018,Trinidad and Tobago,8,2,2018-08-01,3,Yala Season,Caribbean
2018,Jamaica,8,14,2018-08-01,3,Yala Season,Caribbean
2018,Tajikistan,8,0,2018-08-01,3,Yala Season,Asia
2018,Libya,8,6,2018-08-01,3,Yala Season,Africa
2018,Madagascar,8,9,2018-08-01,3,Yala Season,Africa
2018,Somalia,8,4,2018-08-01,3,Yala Season,Africa
2018,Brunei,8,10,2018-08-01,3,Yala Season,Asia
2018,Papua New Guinea,8,18,2018-08-01,3,Yala Season,Oceania
2018,Bolivia,8,9,2018-08-01,3,Yala Season,South America
2018,Turkmenistan,8,5,2018-08-01,3,Yala Season,Asia
2018,Eritrea,8,2,2018-08-01,3,Yala Season,Africa
2018,Namibia,8,6,2018-08-01,3,Yala Season,Africa
2018,Monaco,8,8,2018-08-01,3,Yala Season,Europe
2018,Guatemala,8,6,2018-08-01,3,Yala Season,Central America
2018,Panama,8,3,2018-08-01,3,Yala Season,Central America
2018,Andorra,8,16,2018-08-01,3,Yala Season,Europe
2018,Cuba,8,1,2018-08-01,3,Yala Season,Caribbean
2018,Mozambique,8,5,2018-08-01,3,Yala Season,Africa
2018,Dominica,8,3,2018-08-01,3,Yala Season,Caribbean
2018,Honduras,8,3,2018-08-01,3,Yala Season,Central America
2018,Bahamas,8,5,2018-08-01,3,Yala Season,Caribbean
2018,Botswana,8,5,2018-08-01,3,Yala Season,Africa
2018,Timor-Leste,8,16,2018-08-01,3,Yala Season,Asia
2018,El Salvador,8,2,2018-08-01,3,Yala Season,Central America
2018,Saint Kitts and Nevis,8,9,2018-08-01,3,Yala Season,Caribbean
2018,Dominican Republic,8,3,2018-08-01,3,Yala Season,Caribbean
2018,Senegal,8,4,2018-08-01,3,Yala Season,Africa
2018,Malawi,8,1,2018-08-01,3,Yala Season,Africa
2018,Congo,8,3,2018-08-01,3,Yala Season,Africa
2018,Kosovo,8,3,2018-08-01,3,Yala Season,Europe
2018,Nicaragua,8,0,2018-08-01,3,Yala Season,Central America
2018,San Marino,8,0,2018-08-01,3,Yala Season,Europe
2018,Suriname,8,5,2018-08-01,3,Yala Season,South America
2018,Hong Kong,8,3,2018-08-01,3,Yala Season,Asia
2018,Cameroon,8,2,2018-08-01,3,Yala Season,Africa
2018,Guyana,8,2,2018-08-01,3,Yala Season,South America
2018,Paraguay,8,2,2018-08-01,3,Yala Season,South America
2018,Antigua and Barbuda,8,1,2018-08-01,3,Yala Season,Caribbean
2018,Ivory Coast,8,2,2018-08-01,3,Yala Season,Africa
2018,Burkina Faso,8,1,2018-08-01,3,Yala Season,Africa
2018,Sierra Leone,8,1,2018-08-01,3,Yala Season,Africa
2018,Barbados,8,1,2018-08-01,3,Yala Season,Caribbean
2018,BURUNDI ,8,1,2018-08-01,3,Yala Season,
2018,Rwanda,8,6,2018-08-01,3,Yala Season,Africa
2018,Mali,8,1,2018-08-01,3,Yala Season,Africa
2018,South Sudan,8,1,2018-08-01,3,Yala Season,Africa
2018,Vanuatu,8,2,2018-08-01,3,Yala Season,Oceania
2018,Belize,8,1,2018-08-01,3,Yala Season,Central America
2018,Eswatini,8,0,2018-08-01,3,Yala Season,Africa
2018,Grenada,8,0,2018-08-01,3,Yala Season,Caribbean
2018,SOLOMAN ISLANDS,8,3,2018-08-01,3,Yala Season,
2018,Liberia,8,0,2018-08-01,3,Yala Season,Africa
2018,Benin,8,1,2018-08-01,3,Yala Season,Africa
2018,GUINEA- BISSAU,8,3,2018-08-01,3,Yala Season,
2018,Haiti,8,1,2018-08-01,3,Yala Season,Caribbean
2018,Togo,8,0,2018-08-01,3,Yala Season,Africa
2018,Tonga,8,2,2018-08-01,3,Yala Season,Oceania
2018,Angola,8,0,2018-08-01,3,Yala Season,Africa
2018,Djibouti,8,0,2018-08-01,3,Yala Season,Africa
2018,Gambia,8,2,2018-08-01,3,Yala Season,Africa
2018,Congo,8,1,2018-08-01,3,Yala Season,Africa
2018,Lesotho,8,1,2018-08-01,3,Yala Season,Africa
2018,Saint Lucia,8,1,2018-08-01,3,Yala Season,Caribbean
2018,Tuvalu,8,0,2018-08-01,3,Yala Season,Oceania
2018,Cape Verde,8,1,2018-08-01,3,Yala Season,Africa
2018,Gabon,8,1,2018-08-01,3,Yala Season,Africa
2018,Niger,8,0,2018-08-01,3,Yala Season,Africa
2018,Palau,8,5,2018-08-01,3,Yala Season,Oceania
2018,Chad,8,1,2018-08-01,3,Yala Season,Africa
2018,Marshall Islands,8,1,2018-08-01,3,Yala Season,Oceania
2018,Samoa,8,0,2018-08-01,3,Yala Season,Oceania
2018,Kiribati,8,0,2018-08-01,3,Yala Season,Oceania
2018,Mauritania,8,0,2018-08-01,3,Yala Season,Africa
2018,Micronesia,8,0,2018-08-01,3,Yala Season,Oceania
2018,Saint Vincent and the Grenadines,8,0,2018-08-01,3,Yala Season,Caribbean
2018,North Korea,8,0,2018-08-01,3,Yala Season,Asia
2018,Central African Republic,8,0,2018-08-01,3,Yala Season,Africa
2018,Niger,8,0,2018-08-01,3,Yala Season,Africa
2018,Nauru,8,0,2018-08-01,3,Yala Season,Oceania
2018,Netherlands Antilles,8,0,2018-08-01,3,Yala Season,Caribbean
2018,São Tomé and Príncipe,8,0,2018-08-01,3,Yala Season,Africa
2018,Vatican City,8,0,2018-08-01,3,Yala Season,Europe
2018,India,9,32300,2018-09-01,3,Maha Season,Asia
2018,China,9,19600,2018-09-01,3,Maha Season,Asia
2018,United Kingdom,9,14226,2018-09-01,3,Maha Season,Europe
2018,Germany,9,9668,2018-09-01,3,Maha Season,Europe
2018,Australia,9,8746,2018-09-01,3,Maha Season,Oceania
2018,France,9,4316,2018-09-01,3,Maha Season,Europe
2018,Maldives,9,4695,2018-09-01,3,Maha Season,Asia
2018,United States,9,4406,2018-09-01,3,Maha Season,North America
2018,Russia,9,1590,2018-09-01,3,Maha Season,Europe
2018,Netherlands,9,4049,2018-09-01,3,Maha Season,Europe
2018,Canada,9,2903,2018-09-01,3,Maha Season,North America
2018,Japan,9,4480,2018-09-01,3,Maha Season,Asia
2018,Italy,9,1654,2018-09-01,3,Maha Season,Europe
2018,Ukraine,9,2292,2018-09-01,3,Maha Season,Europe
2018,Saudi Arabia,9,1432,2018-09-01,3,Maha Season,Asia
2018,Switzerland,9,1824,2018-09-01,3,Maha Season,Europe
2018,Spain,9,2926,2018-09-01,3,Maha Season,Europe
2018,Sweden,9,651,2018-09-01,3,Maha Season,Europe
2018,Malaysia,9,1903,2018-09-01,3,Maha Season,Asia
2018,Poland,9,1117,2018-09-01,3,Maha Season,Europe
2018,Singapore,9,1520,2018-09-01,3,Maha Season,Asia
2018,Austria,9,875,2018-09-01,3,Maha Season,Europe
2018,Philippines,9,1306,2018-09-01,3,Maha Season,Asia
2018,Denmark,9,576,2018-09-01,3,Maha Season,Europe
2018,Pakistan,9,1225,2018-09-01,3,Maha Season,Asia
2018,Czechia,9,889,2018-09-01,3,Maha Season,Europe
2018,Belgium,9,1384,2018-09-01,3,Maha Season,Europe
2018,Norway,9,605,2018-09-01,3,Maha Season,Europe
2018,South Korea,9,970,2018-09-01,3,Maha Season,Asia
2018,Israel,9,2778,2018-09-01,3,Maha Season,Asia
2018,New Zealand,9,923,2018-09-01,3,Maha Season,Oceania
2018,Ireland,9,758,2018-09-01,3,Maha Season,Europe
2018,Bangladesh,9,771,2018-09-01,3,Maha Season,Asia
2018,Thailand,9,658,2018-09-01,3,Maha Season,Asia
2018,Finland,9,231,2018-09-01,3,Maha Season,Europe
2018,Taiwan,9,474,2018-09-01,3,Maha Season,Asia
2018,Greece,9,511,2018-09-01,3,Maha Season,Europe
2018,South Africa,9,413,2018-09-01,3,Maha Season,Africa
2018,Oman,9,305,2018-09-01,3,Maha Season,Asia
2018,Portugal,9,334,2018-09-01,3,Maha Season,Europe
2018,Romania,9,303,2018-09-01,3,Maha Season,Europe
2018,United Arab Emirates,9,279,2018-09-01,3,Maha Season,Asia
2018,Iran,9,230,2018-09-01,3,Maha Season,Asia
2018,Lebanon,9,367,2018-09-01,3,Maha Season,Asia
2018,Indonesia,9,381,2018-09-01,3,Maha Season,Asia
2018,Nepal,9,377,2018-09-01,3,Maha Season,Asia
2018,Slovakia,9,205,2018-09-01,3,Maha Season,Europe
2018,Belarus,9,174,2018-09-01,3,Maha Season,Europe
2018,Hungary,9,147,2018-09-01,3,Maha Season,Europe
2018,Turkey,9,181,2018-09-01,3,Maha Season,Asia
2018,Slovenia,9,174,2018-09-01,3,Maha Season,Europe
2018,Egypt,9,230,2018-09-01,3,Maha Season,Africa
2018,Kuwait,9,154,2018-09-01,3,Maha Season,Asia
2018,Lithuania,9,142,2018-09-01,3,Maha Season,Europe
2018,Myanmar,9,159,2018-09-01,3,Maha Season,Asia
2018,Vietnam,9,222,2018-09-01,3,Maha Season,Asia
2018,Jordan,9,200,2018-09-01,3,Maha Season,Asia
2018,Bahrain,9,99,2018-09-01,3,Maha Season,Asia
2018,Brazil,9,102,2018-09-01,3,Maha Season,South America
2018,Estonia,9,34,2018-09-01,3,Maha Season,Europe
2018,Kazakhstan,9,132,2018-09-01,3,Maha Season,Asia
2018,Bulgaria,9,93,2018-09-01,3,Maha Season,Europe
2018,Croatia,9,83,2018-09-01,3,Maha Season,Europe
2018,Latvia,9,124,2018-09-01,3,Maha Season,Europe
2018,Argentina,9,92,2018-09-01,3,Maha Season,South America
2018,Serbia,9,74,2018-09-01,3,Maha Season,Europe
2018,Qatar,9,56,2018-09-01,3,Maha Season,Asia
2018,Mexico,9,73,2018-09-01,3,Maha Season,North America
2018,Yemen,9,57,2018-09-01,3,Maha Season,Asia
2018,Armenia,9,123,2018-09-01,3,Maha Season,Asia
2018,Palestinian Territories,9,60,2018-09-01,3,Maha Season,Asia
2018,Morocco,9,63,2018-09-01,3,Maha Season,Africa
2018,Iraq,9,126,2018-09-01,3,Maha Season,Asia
2018,Chile,9,55,2018-09-01,3,Maha Season,South America
2018,Kenya,9,55,2018-09-01,3,Maha Season,Africa
2018,Luxembourg,9,41,2018-09-01,3,Maha Season,Europe
2018,Afghanistan,9,34,2018-09-01,3,Maha Season,Asia
2018,Sudan,9,142,2018-09-01,3,Maha Season,Africa
2018,Cambodia,9,37,2018-09-01,3,Maha Season,Asia
2018,Mauritius,9,79,2018-09-01,3,Maha Season,Africa
2018,Tunisia,9,57,2018-09-01,3,Maha Season,Africa
2018,Colombia,9,43,2018-09-01,3,Maha Season,South America
2018,Georgia,9,79,2018-09-01,3,Maha Season,Asia
2018,Bhutan,9,38,2018-09-01,3,Maha Season,Asia
2018,Cyprus,9,37,2018-09-01,3,Maha Season,Asia
2018,Uzbekistan,9,74,2018-09-01,3,Maha Season,Asia
2018,Azerbaijan,9,24,2018-09-01,3,Maha Season,Asia
2018,Malta,9,56,2018-09-01,3,Maha Season,Europe
2018,Kyrgyzstan,9,18,2018-09-01,3,Maha Season,Asia
2018,Moldova,9,26,2018-09-01,3,Maha Season,Europe
2018,Iceland,9,23,2018-09-01,3,Maha Season,Europe
2018,Seychelles,9,2,2018-09-01,3,Maha Season,Africa
2018,Nigeria,9,47,2018-09-01,3,Maha Season,Africa
2018,Algeria,9,27,2018-09-01,3,Maha Season,Africa
2018,North Macedonia,9,26,2018-09-01,3,Maha Season,Europe
2018,Peru,9,20,2018-09-01,3,Maha Season,South America
2018,Bosnia and Herzegovina,9,13,2018-09-01,3,Maha Season,Europe
2018,Zimbabwe,9,35,2018-09-01,3,Maha Season,Africa
2018,Montenegro,9,17,2018-09-01,3,Maha Season,Europe
2018,Tanzania,9,10,2018-09-01,3,Maha Season,Africa
2018,Venezuela,9,11,2018-09-01,3,Maha Season,South America
2018,Syria,9,13,2018-09-01,3,Maha Season,Asia
2018,Ethiopia,9,10,2018-09-01,3,Maha Season,Africa
2018,Comoros,9,16,2018-09-01,3,Maha Season,Africa
2018,Mongolia,9,24,2018-09-01,3,Maha Season,Asia
2018,Albania,9,14,2018-09-01,3,Maha Season,Europe
2018,Fiji,9,17,2018-09-01,3,Maha Season,Oceania
2018,Laos,9,7,2018-09-01,3,Maha Season,Asia
2018,Ecuador,9,8,2018-09-01,3,Maha Season,South America
2018,Uganda,9,6,2018-09-01,3,Maha Season,Africa
2018,Costa Rica,9,26,2018-09-01,3,Maha Season,Central America
2018,Ghana,9,14,2018-09-01,3,Maha Season,Africa
2018,Liechtenstein,9,7,2018-09-01,3,Maha Season,Europe
2018,Uruguay,9,7,2018-09-01,3,Maha Season,South America
2018,Zambia,9,6,2018-09-01,3,Maha Season,Africa
2018,Trinidad and Tobago,9,7,2018-09-01,3,Maha Season,Caribbean
2018,Jamaica,9,7,2018-09-01,3,Maha Season,Caribbean
2018,Tajikistan,9,7,2018-09-01,3,Maha Season,Asia
2018,Libya,9,8,2018-09-01,3,Maha Season,Africa
2018,Madagascar,9,23,2018-09-01,3,Maha Season,Africa
2018,Somalia,9,12,2018-09-01,3,Maha Season,Africa
2018,Brunei,9,4,2018-09-01,3,Maha Season,Asia
2018,Papua New Guinea,9,3,2018-09-01,3,Maha Season,Oceania
2018,Bolivia,9,6,2018-09-01,3,Maha Season,South America
2018,Turkmenistan,9,1,2018-09-01,3,Maha Season,Asia
2018,Eritrea,9,7,2018-09-01,3,Maha Season,Africa
2018,Namibia,9,3,2018-09-01,3,Maha Season,Africa
2018,Monaco,9,0,2018-09-01,3,Maha Season,Europe
2018,Guatemala,9,7,2018-09-01,3,Maha Season,Central America
2018,Panama,9,1,2018-09-01,3,Maha Season,Central America
2018,Andorra,9,3,2018-09-01,3,Maha Season,Europe
2018,Cuba,9,4,2018-09-01,3,Maha Season,Caribbean
2018,Mozambique,9,2,2018-09-01,3,Maha Season,Africa
2018,Dominica,9,1,2018-09-01,3,Maha Season,Caribbean
2018,Honduras,9,4,2018-09-01,3,Maha Season,Central America
2018,Bahamas,9,3,2018-09-01,3,Maha Season,Caribbean
2018,Botswana,9,1,2018-09-01,3,Maha Season,Africa
2018,Timor-Leste,9,3,2018-09-01,3,Maha Season,Asia
2018,El Salvador,9,1,2018-09-01,3,Maha Season,Central America
2018,Saint Kitts and Nevis,9,3,2018-09-01,3,Maha Season,Caribbean
2018,Dominican Republic,9,0,2018-09-01,3,Maha Season,Caribbean
2018,Senegal,9,3,2018-09-01,3,Maha Season,Africa
2018,Malawi,9,3,2018-09-01,3,Maha Season,Africa
2018,Congo,9,3,2018-09-01,3,Maha Season,Africa
2018,Kosovo,9,6,2018-09-01,3,Maha Season,Europe
2018,Nicaragua,9,1,2018-09-01,3,Maha Season,Central America
2018,San Marino,9,1,2018-09-01,3,Maha Season,Europe
2018,Suriname,9,8,2018-09-01,3,Maha Season,South America
2018,Hong Kong,9,4,2018-09-01,3,Maha Season,Asia
2018,Cameroon,9,4,2018-09-01,3,Maha Season,Africa
2018,Guyana,9,0,2018-09-01,3,Maha Season,South America
2018,Paraguay,9,0,2018-09-01,3,Maha Season,South America
2018,Antigua and Barbuda,9,1,2018-09-01,3,Maha Season,Caribbean
2018,Ivory Coast,9,1,2018-09-01,3,Maha Season,Africa
2018,Burkina Faso,9,3,2018-09-01,3,Maha Season,Africa
2018,Sierra Leone,9,3,2018-09-01,3,Maha Season,Africa
2018,Barbados,9,0,2018-09-01,3,Maha Season,Caribbean
2018,BURUNDI ,9,1,2018-09-01,3,Maha Season,
2018,Rwanda,9,0,2018-09-01,3,Maha Season,Africa
2018,Mali,9,1,2018-09-01,3,Maha Season,Africa
2018,South Sudan,9,5,2018-09-01,3,Maha Season,Africa
2018,Vanuatu,9,1,2018-09-01,3,Maha Season,Oceania
2018,Belize,9,0,2018-09-01,3,Maha Season,Central America
2018,Eswatini,9,0,2018-09-01,3,Maha Season,Africa
2018,Grenada,9,0,2018-09-01,3,Maha Season,Caribbean
2018,SOLOMAN ISLANDS,9,1,2018-09-01,3,Maha Season,
2018,Liberia,9,2,2018-09-01,3,Maha Season,Africa
2018,Benin,9,2,2018-09-01,3,Maha Season,Africa
2018,GUINEA- BISSAU,9,1,2018-09-01,3,Maha Season,
2018,Haiti,9,2,2018-09-01,3,Maha Season,Caribbean
2018,Togo,9,1,2018-09-01,3,Maha Season,Africa
2018,Tonga,9,0,2018-09-01,3,Maha Season,Oceania
2018,Angola,9,2,2018-09-01,3,Maha Season,Africa
2018,Djibouti,9,0,2018-09-01,3,Maha Season,Africa
2018,Gambia,9,0,2018-09-01,3,Maha Season,Africa
2018,Congo,9,2,2018-09-01,3,Maha Season,Africa
2018,Lesotho,9,0,2018-09-01,3,Maha Season,Africa
2018,Saint Lucia,9,0,2018-09-01,3,Maha Season,Caribbean
2018,Tuvalu,9,0,2018-09-01,3,Maha Season,Oceania
2018,Cape Verde,9,1,2018-09-01,3,Maha Season,Africa
2018,Gabon,9,0,2018-09-01,3,Maha Season,Africa
